cited_count,count,prob
2023,6,1.5478542754018172e-07
2075,2,5.159514251339391e-08
2872,1,2.5797571256696954e-08
69,19994,0.0005157966397063989
475,120,3.0957085508036345e-06
1086,10,2.5797571256696954e-07
913,12,3.0957085508036343e-07
1628,2,5.159514251339391e-08
1938,1,2.5797571256696954e-08
1791,1,2.5797571256696954e-08
1646,2,5.159514251339391e-08
2095,2,5.159514251339391e-08
1148,9,2.3217814131027257e-07
1575,1,2.5797571256696954e-08
2636,1,2.5797571256696954e-08
4384,1,2.5797571256696954e-08
2523,1,2.5797571256696954e-08
3874,1,2.5797571256696954e-08
5536,1,2.5797571256696954e-08
3367,1,2.5797571256696954e-08
2258,1,2.5797571256696954e-08
11752,1,2.5797571256696954e-08
374,232,5.985036531553693e-06
14,538333,0.01388768392733144
4230,1,2.5797571256696954e-08
1318,9,2.3217814131027257e-07
681,44,1.135093135294666e-06
1014,13,3.353684263370604e-07
860,25,6.449392814174238e-07
1123,7,1.8058299879687866e-07
2500,2,5.159514251339391e-08
1162,13,3.353684263370604e-07
1375,6,1.5478542754018172e-07
6993,1,2.5797571256696954e-08
3056,2,5.159514251339391e-08
1705,1,2.5797571256696954e-08
3422,1,2.5797571256696954e-08
7476,1,2.5797571256696954e-08
9481,1,2.5797571256696954e-08
594,63,1.625246989171908e-06
2081,3,7.739271377009086e-08
935,15,3.869635688504543e-07
733,33,8.513198514709995e-07
1554,4,1.0319028502678782e-07
1359,4,1.0319028502678782e-07
1649,6,1.5478542754018172e-07
4009,1,2.5797571256696954e-08
2217,1,2.5797571256696954e-08
1509,5,1.2898785628348477e-07
8602,1,2.5797571256696954e-08
2122,2,5.159514251339391e-08
10394,1,2.5797571256696954e-08
2867,1,2.5797571256696954e-08
216,981,2.5307417402819712e-05
286,427,1.1015562926609598e-05
4026,2,5.159514251339391e-08
1311,4,1.0319028502678782e-07
1109,13,3.353684263370604e-07
598,59,1.5220567041451201e-06
840,17,4.385587113638482e-07
864,18,4.6435628262054515e-07
1170,8,2.0638057005357563e-07
1573,3,7.739271377009086e-08
767,24,6.191417101607269e-07
2074,5,1.2898785628348477e-07
1304,7,1.8058299879687866e-07
1197,9,2.3217814131027257e-07
2507,2,5.159514251339391e-08
4186,1,2.5797571256696954e-08
2686,3,7.739271377009086e-08
3768,1,2.5797571256696954e-08
2425,2,5.159514251339391e-08
5780,1,2.5797571256696954e-08
3273,2,5.159514251339391e-08
1869,1,2.5797571256696954e-08
791,32,8.255222802143025e-07
999,14,3.611659975937573e-07
1932,2,5.159514251339391e-08
782,28,7.223319951875146e-07
583,75,1.9348178442522714e-06
2504,2,5.159514251339391e-08
1735,3,7.739271377009086e-08
1223,8,2.0638057005357563e-07
3626,2,5.159514251339391e-08
2391,4,1.0319028502678782e-07
3667,1,2.5797571256696954e-08
2977,1,2.5797571256696954e-08
3053,1,2.5797571256696954e-08
2844,1,2.5797571256696954e-08
137,3343,8.624128071113792e-05
173,1832,4.7261150542268816e-05
194,1296,3.343365234867925e-05
601,69,1.7800324167120898e-06
505,87,2.2443886993326347e-06
626,53,1.3672712766049384e-06
692,23,5.933441389040299e-07
1563,3,7.739271377009086e-08
2233,3,7.739271377009086e-08
2521,1,2.5797571256696954e-08
2150,1,2.5797571256696954e-08
2103,2,5.159514251339391e-08
1922,1,2.5797571256696954e-08
4153,1,2.5797571256696954e-08
3297,1,2.5797571256696954e-08
3880,1,2.5797571256696954e-08
1917,1,2.5797571256696954e-08
3325,1,2.5797571256696954e-08
1914,1,2.5797571256696954e-08
3166,1,2.5797571256696954e-08
21,267810,0.006908847558256011
547,81,2.089603271792453e-06
135,3472,8.956916740325182e-05
877,17,4.385587113638482e-07
238,803,2.0715449719127654e-05
809,20,5.159514251339391e-07
881,23,5.933441389040299e-07
1724,6,1.5478542754018172e-07
2599,2,5.159514251339391e-08
2187,1,2.5797571256696954e-08
1633,2,5.159514251339391e-08
1906,1,2.5797571256696954e-08
3916,1,2.5797571256696954e-08
2271,1,2.5797571256696954e-08
2793,1,2.5797571256696954e-08
3839,1,2.5797571256696954e-08
2729,1,2.5797571256696954e-08
4919,1,2.5797571256696954e-08
11482,1,2.5797571256696954e-08
2907,1,2.5797571256696954e-08
2292,1,2.5797571256696954e-08
3213,1,2.5797571256696954e-08
7067,1,2.5797571256696954e-08
1177,9,2.3217814131027257e-07
1298,12,3.0957085508036343e-07
1226,13,3.353684263370604e-07
701,44,1.135093135294666e-06
2127,1,2.5797571256696954e-08
1767,2,5.159514251339391e-08
5467,1,2.5797571256696954e-08
2337,3,7.739271377009086e-08
1216,4,1.0319028502678782e-07
2767,1,2.5797571256696954e-08
2272,1,2.5797571256696954e-08
59,29178,0.0007527215341279037
129,4047,0.00010440277087585257
122,4637,0.00011962333791730377
542,82,2.1154008430491502e-06
620,39,1.0061052790111812e-06
2105,1,2.5797571256696954e-08
372,222,5.727060818986724e-06
1907,2,5.159514251339391e-08
1144,6,1.5478542754018172e-07
1470,6,1.5478542754018172e-07
1413,7,1.8058299879687866e-07
2125,3,7.739271377009086e-08
335,309,7.97144951831936e-06
651,56,1.4446639903750293e-06
1093,10,2.5797571256696954e-07
1352,5,1.2898785628348477e-07
960,22,5.67546567647333e-07
1169,9,2.3217814131027257e-07
2901,2,5.159514251339391e-08
1333,7,1.8058299879687866e-07
759,26,6.707368526741208e-07
1981,4,1.0319028502678782e-07
3064,2,5.159514251339391e-08
1401,4,1.0319028502678782e-07
2132,2,5.159514251339391e-08
3272,1,2.5797571256696954e-08
8516,1,2.5797571256696954e-08
1941,1,2.5797571256696954e-08
5351,1,2.5797571256696954e-08
313,347,8.951757226073843e-06
393,194,5.004728823799209e-06
310,378,9.751481935031449e-06
493,111,2.863530409493362e-06
868,22,5.67546567647333e-07
627,40,1.0319028502678782e-06
3614,1,2.5797571256696954e-08
985,10,2.5797571256696954e-07
4105,1,2.5797571256696954e-08
1385,6,1.5478542754018172e-07
7334,1,2.5797571256696954e-08
1996,3,7.739271377009086e-08
1030,9,2.3217814131027257e-07
5034,1,2.5797571256696954e-08
4317,1,2.5797571256696954e-08
7519,1,2.5797571256696954e-08
1686,2,5.159514251339391e-08
5568,1,2.5797571256696954e-08
4807,1,2.5797571256696954e-08
2736,2,5.159514251339391e-08
12522,1,2.5797571256696954e-08
81,13305,0.00034323668557035295
15,480951,0.012407367693479656
165,2024,5.221428422355463e-05
223,958,2.471407326391568e-05
315,359,9.261328081154207e-06
5695,1,2.5797571256696954e-08
878,13,3.353684263370604e-07
6007,1,2.5797571256696954e-08
2053,1,2.5797571256696954e-08
1320,5,1.2898785628348477e-07
1701,4,1.0319028502678782e-07
1579,3,7.739271377009086e-08
2483,2,5.159514251339391e-08
3694,1,2.5797571256696954e-08
1796,2,5.159514251339391e-08
3536,2,5.159514251339391e-08
1605,3,7.739271377009086e-08
1621,4,1.0319028502678782e-07
4194,1,2.5797571256696954e-08
3843,1,2.5797571256696954e-08
3316,1,2.5797571256696954e-08
438,138,3.5600648334241795e-06
195,1335,3.443975762769043e-05
648,47,1.2124858490647568e-06
180,1640,4.2308016860983e-05
436,122,3.1473036933170284e-06
1457,4,1.0319028502678782e-07
811,30,7.739271377009086e-07
1417,4,1.0319028502678782e-07
3649,1,2.5797571256696954e-08
3047,1,2.5797571256696954e-08
4245,1,2.5797571256696954e-08
2638,1,2.5797571256696954e-08
3241,1,2.5797571256696954e-08
1749,1,2.5797571256696954e-08
38,80701,0.002081889797986701
82,12937,0.0003337431793478885
472,127,3.276291549600513e-06
350,297,7.661878663238995e-06
609,52,1.3414737053482415e-06
1780,4,1.0319028502678782e-07
523,80,2.0638057005357564e-06
695,44,1.135093135294666e-06
1871,3,7.739271377009086e-08
1500,2,5.159514251339391e-08
1220,8,2.0638057005357563e-07
1396,6,1.5478542754018172e-07
2135,2,5.159514251339391e-08
2589,1,2.5797571256696954e-08
5395,1,2.5797571256696954e-08
2372,1,2.5797571256696954e-08
2108,1,2.5797571256696954e-08
97,8417,0.00021713815726761825
133,3692,9.524463307972514e-05
351,264,6.810558811767996e-06
470,113,2.9151255520067557e-06
663,38,9.803077077544843e-07
2167,2,5.159514251339391e-08
723,33,8.513198514709995e-07
980,13,3.353684263370604e-07
2597,3,7.739271377009086e-08
1630,5,1.2898785628348477e-07
18833,1,2.5797571256696954e-08
3625,1,2.5797571256696954e-08
3620,1,2.5797571256696954e-08
2837,2,5.159514251339391e-08
4537,1,2.5797571256696954e-08
3310,1,2.5797571256696954e-08
151,2636,6.800239783265316e-05
42,65464,0.0016888122047484092
30,133573,0.0034458589854707822
73,17701,0.00045664280881479275
708,45,1.160890706551363e-06
582,71,1.8316275592254836e-06
401,188,4.849943396259027e-06
1382,3,7.739271377009086e-08
1028,13,3.353684263370604e-07
895,23,5.933441389040299e-07
1180,6,1.5478542754018172e-07
2161,1,2.5797571256696954e-08
2273,2,5.159514251339391e-08
2169,3,7.739271377009086e-08
5424,1,2.5797571256696954e-08
1746,2,5.159514251339391e-08
2189,1,2.5797571256696954e-08
6246,1,2.5797571256696954e-08
90,10376,0.0002676755993594876
159,2360,6.0882268165804806e-05
256,624,1.60976844641789e-05
690,42,1.083497992781272e-06
709,33,8.513198514709995e-07
457,132,3.405279405883998e-06
2770,1,2.5797571256696954e-08
7283,1,2.5797571256696954e-08
851,22,5.67546567647333e-07
1276,7,1.8058299879687866e-07
2381,1,2.5797571256696954e-08
1852,3,7.739271377009086e-08
3107,1,2.5797571256696954e-08
1797,1,2.5797571256696954e-08
2280,2,5.159514251339391e-08
312,386,9.957862505085024e-06
338,301,7.765068948265782e-06
445,135,3.4826721196540885e-06
643,47,1.2124858490647568e-06
1029,18,4.6435628262054515e-07
425,155,3.998623544788028e-06
680,49,1.2640809915781507e-06
1614,5,1.2898785628348477e-07
685,26,6.707368526741208e-07
771,26,6.707368526741208e-07
1193,4,1.0319028502678782e-07
1104,6,1.5478542754018172e-07
1389,8,2.0638057005357563e-07
1377,12,3.0957085508036343e-07
3792,1,2.5797571256696954e-08
2073,2,5.159514251339391e-08
2008,1,2.5797571256696954e-08
4709,1,2.5797571256696954e-08
297,422,1.0886575070326113e-05
597,58,1.4962591328884232e-06
764,27,6.965344239308177e-07
674,49,1.2640809915781507e-06
812,31,7.997247089576056e-07
1421,11,2.837732838236665e-07
1868,2,5.159514251339391e-08
1043,11,2.837732838236665e-07
4202,1,2.5797571256696954e-08
2055,1,2.5797571256696954e-08
2042,2,5.159514251339391e-08
2657,1,2.5797571256696954e-08
1848,4,1.0319028502678782e-07
1763,4,1.0319028502678782e-07
2933,2,5.159514251339391e-08
4815,1,2.5797571256696954e-08
19815,1,2.5797571256696954e-08
1965,2,5.159514251339391e-08
1927,1,2.5797571256696954e-08
5507,1,2.5797571256696954e-08
23,225014,0.005804814698754408
117,5182,0.0001336830142522036
291,465,1.1995870634364083e-05
1019,10,2.5797571256696954e-07
783,30,7.739271377009086e-07
1229,5,1.2898785628348477e-07
1502,5,1.2898785628348477e-07
4180,1,2.5797571256696954e-08
2421,2,5.159514251339391e-08
1961,3,7.739271377009086e-08
4030,1,2.5797571256696954e-08
3628,1,2.5797571256696954e-08
121,4735,0.00012215149990046006
824,29,7.481295664442116e-07
1176,7,1.8058299879687866e-07
2548,2,5.159514251339391e-08
1828,4,1.0319028502678782e-07
1878,2,5.159514251339391e-08
7537,1,2.5797571256696954e-08
1943,4,1.0319028502678782e-07
1285,3,7.739271377009086e-08
4427,2,5.159514251339391e-08
46,52572,0.0013562299161070722
409,158,4.076016258558118e-06
1008,8,2.0638057005357563e-07
284,440,1.1350931352946659e-05
217,1027,2.649410568062777e-05
358,254,6.552583099201026e-06
3920,1,2.5797571256696954e-08
494,93,2.3991741268728164e-06
1414,3,7.739271377009086e-08
987,7,1.8058299879687866e-07
2781,1,2.5797571256696954e-08
1841,1,2.5797571256696954e-08
1660,2,5.159514251339391e-08
3023,2,5.159514251339391e-08
2614,1,2.5797571256696954e-08
20,291813,0.007528066661130508
70,19446,0.000501659570657729
1383,8,2.0638057005357563e-07
479,122,3.1473036933170284e-06
1525,7,1.8058299879687866e-07
1215,5,1.2898785628348477e-07
1759,6,1.5478542754018172e-07
848,18,4.6435628262054515e-07
2340,2,5.159514251339391e-08
1459,10,2.5797571256696954e-07
1422,1,2.5797571256696954e-08
2028,1,2.5797571256696954e-08
4027,1,2.5797571256696954e-08
2057,2,5.159514251339391e-08
1680,5,1.2898785628348477e-07
4888,1,2.5797571256696954e-08
5203,1,2.5797571256696954e-08
2363,1,2.5797571256696954e-08
300,425,1.0963967784096206e-05
616,53,1.3672712766049384e-06
781,22,5.67546567647333e-07
16109,1,2.5797571256696954e-08
1365,5,1.2898785628348477e-07
1178,12,3.0957085508036343e-07
1133,11,2.837732838236665e-07
2407,1,2.5797571256696954e-08
1004,11,2.837732838236665e-07
4818,1,2.5797571256696954e-08
3627,1,2.5797571256696954e-08
1901,1,2.5797571256696954e-08
3298,2,5.159514251339391e-08
5269,1,2.5797571256696954e-08
1168,4,1.0319028502678782e-07
2937,1,2.5797571256696954e-08
2716,1,2.5797571256696954e-08
1993,1,2.5797571256696954e-08
3304,1,2.5797571256696954e-08
99,8094,0.00020880554175170513
617,47,1.2124858490647568e-06
444,145,3.7406478322210583e-06
630,45,1.160890706551363e-06
937,17,4.385587113638482e-07
510,88,2.270186270589332e-06
976,19,4.901538538772421e-07
1181,9,2.3217814131027257e-07
676,39,1.0061052790111812e-06
1989,2,5.159514251339391e-08
799,20,5.159514251339391e-07
10073,1,2.5797571256696954e-08
1713,4,1.0319028502678782e-07
1939,3,7.739271377009086e-08
6035,1,2.5797571256696954e-08
2284,1,2.5797571256696954e-08
4420,1,2.5797571256696954e-08
1792,1,2.5797571256696954e-08
1618,1,2.5797571256696954e-08
2094,1,2.5797571256696954e-08
3609,1,2.5797571256696954e-08
2216,1,2.5797571256696954e-08
4046,1,2.5797571256696954e-08
387,186,4.798348253745633e-06
1140,8,2.0638057005357563e-07
231,831,2.1437781714315168e-05
885,17,4.385587113638482e-07
4398,2,5.159514251339391e-08
3333,1,2.5797571256696954e-08
1349,6,1.5478542754018172e-07
4404,1,2.5797571256696954e-08
2398,2,5.159514251339391e-08
2756,2,5.159514251339391e-08
3225,1,2.5797571256696954e-08
9855,1,2.5797571256696954e-08
1916,1,2.5797571256696954e-08
109,6356,0.00016396936290756584
86,11460,0.00029564016660174706
354,269,6.939546668051481e-06
1313,6,1.5478542754018172e-07
483,94,2.4249716981295136e-06
640,53,1.3672712766049384e-06
1610,3,7.739271377009086e-08
1732,1,2.5797571256696954e-08
2928,1,2.5797571256696954e-08
2368,1,2.5797571256696954e-08
2651,1,2.5797571256696954e-08
4031,1,2.5797571256696954e-08
918,18,4.6435628262054515e-07
476,112,2.8893279807500586e-06
1637,3,7.739271377009086e-08
802,27,6.965344239308177e-07
1450,6,1.5478542754018172e-07
660,33,8.513198514709995e-07
7570,1,2.5797571256696954e-08
1131,11,2.837732838236665e-07
2152,3,7.739271377009086e-08
3829,1,2.5797571256696954e-08
10628,1,2.5797571256696954e-08
1564,3,7.739271377009086e-08
4959,1,2.5797571256696954e-08
6687,1,2.5797571256696954e-08
2388,2,5.159514251339391e-08
2462,2,5.159514251339391e-08
2083,5,1.2898785628348477e-07
4351,1,2.5797571256696954e-08
1006,17,4.385587113638482e-07
770,36,9.287125652410903e-07
832,27,6.965344239308177e-07
793,25,6.449392814174238e-07
862,17,4.385587113638482e-07
5513,1,2.5797571256696954e-08
2892,2,5.159514251339391e-08
3706,1,2.5797571256696954e-08
3279,1,2.5797571256696954e-08
60,28100,0.0007249117523131844
189,1492,3.8489976314991855e-05
1270,6,1.5478542754018172e-07
545,79,2.038008129279059e-06
1026,12,3.0957085508036343e-07
1094,19,4.901538538772421e-07
1904,1,2.5797571256696954e-08
2138,1,2.5797571256696954e-08
1391,5,1.2898785628348477e-07
1390,4,1.0319028502678782e-07
2345,3,7.739271377009086e-08
3941,1,2.5797571256696954e-08
2032,1,2.5797571256696954e-08
2156,4,1.0319028502678782e-07
4349,1,2.5797571256696954e-08
4816,1,2.5797571256696954e-08
3602,1,2.5797571256696954e-08
2609,1,2.5797571256696954e-08
4830,1,2.5797571256696954e-08
3393,1,2.5797571256696954e-08
578,62,1.5994494179152112e-06
311,400,1.0319028502678781e-05
534,82,2.1154008430491502e-06
873,14,3.611659975937573e-07
1260,7,1.8058299879687866e-07
1411,4,1.0319028502678782e-07
1293,9,2.3217814131027257e-07
1249,9,2.3217814131027257e-07
798,19,4.901538538772421e-07
1195,8,2.0638057005357563e-07
1351,4,1.0319028502678782e-07
4269,1,2.5797571256696954e-08
3832,1,2.5797571256696954e-08
1684,2,5.159514251339391e-08
1676,1,2.5797571256696954e-08
3157,1,2.5797571256696954e-08
93,9349,0.00024118149367885982
717,38,9.803077077544843e-07
633,58,1.4962591328884232e-06
1835,3,7.739271377009086e-08
1111,16,4.1276114010715126e-07
566,77,1.9864129867656653e-06
721,38,9.803077077544843e-07
569,73,1.8832227017388775e-06
969,11,2.837732838236665e-07
3508,1,2.5797571256696954e-08
888,23,5.933441389040299e-07
3582,2,5.159514251339391e-08
1581,2,5.159514251339391e-08
2408,1,2.5797571256696954e-08
3062,1,2.5797571256696954e-08
40,72602,0.0018729552683787122
204,1238,3.193739321579083e-05
259,598,1.542694761150478e-05
366,226,5.8302511040135114e-06
251,702,1.810989502220126e-05
666,57,1.4704615616317262e-06
707,29,7.481295664442116e-07
1503,4,1.0319028502678782e-07
2239,3,7.739271377009086e-08
1183,9,2.3217814131027257e-07
1477,4,1.0319028502678782e-07
16418,1,2.5797571256696954e-08
1644,2,5.159514251339391e-08
3359,1,2.5797571256696954e-08
5480,1,2.5797571256696954e-08
282,456,1.176369249305381e-05
285,465,1.1995870634364083e-05
647,48,1.2382834203214537e-06
1539,5,1.2898785628348477e-07
1702,5,1.2898785628348477e-07
1281,7,1.8058299879687866e-07
1604,2,5.159514251339391e-08
1742,5,1.2898785628348477e-07
1834,3,7.739271377009086e-08
1616,8,2.0638057005357563e-07
1492,9,2.3217814131027257e-07
2000,2,5.159514251339391e-08
1106,9,2.3217814131027257e-07
8990,1,2.5797571256696954e-08
2001,1,2.5797571256696954e-08
3629,1,2.5797571256696954e-08
4156,1,2.5797571256696954e-08
1247,5,1.2898785628348477e-07
8030,1,2.5797571256696954e-08
147,2814,7.259436551634522e-05
887,25,6.449392814174238e-07
1139,10,2.5797571256696954e-07
787,37,9.545101364977873e-07
2479,2,5.159514251339391e-08
908,18,4.6435628262054515e-07
1294,7,1.8058299879687866e-07
2267,3,7.739271377009086e-08
1495,2,5.159514251339391e-08
1184,8,2.0638057005357563e-07
1839,1,2.5797571256696954e-08
3973,1,2.5797571256696954e-08
3907,1,2.5797571256696954e-08
2091,3,7.739271377009086e-08
3893,1,2.5797571256696954e-08
183,1560,4.0244211160447244e-05
728,32,8.255222802143025e-07
527,95,2.4507692693862103e-06
725,33,8.513198514709995e-07
571,64,1.651044560428605e-06
2049,1,2.5797571256696954e-08
1049,9,2.3217814131027257e-07
837,19,4.901538538772421e-07
1142,12,3.0957085508036343e-07
522,70,1.8058299879687867e-06
1634,2,5.159514251339391e-08
1032,11,2.837732838236665e-07
2375,1,2.5797571256696954e-08
6097,1,2.5797571256696954e-08
2574,2,5.159514251339391e-08
3688,1,2.5797571256696954e-08
3248,1,2.5797571256696954e-08
3801,1,2.5797571256696954e-08
240,756,1.9502963870062897e-05
263,607,1.565912575281505e-05
1003,11,2.837732838236665e-07
396,189,4.875740967515724e-06
1017,16,4.1276114010715126e-07
1057,18,4.6435628262054515e-07
1165,14,3.611659975937573e-07
1870,5,1.2898785628348477e-07
1262,16,4.1276114010715126e-07
2321,3,7.739271377009086e-08
3124,3,7.739271377009086e-08
1860,3,7.739271377009086e-08
1521,5,1.2898785628348477e-07
12269,1,2.5797571256696954e-08
4878,1,2.5797571256696954e-08
2048,2,5.159514251339391e-08
3033,1,2.5797571256696954e-08
2697,1,2.5797571256696954e-08
16,432594,0.011159874540219562
64,23977,0.0006185483660218228
917,13,3.353684263370604e-07
5165,1,2.5797571256696954e-08
2243,3,7.739271377009086e-08
1708,3,7.739271377009086e-08
1022,11,2.837732838236665e-07
2905,3,7.739271377009086e-08
1442,4,1.0319028502678782e-07
3100,2,5.159514251339391e-08
4023,1,2.5797571256696954e-08
1620,2,5.159514251339391e-08
2361,1,2.5797571256696954e-08
336,289,7.4554980931854195e-06
281,505,1.3027773484631961e-05
698,27,6.965344239308177e-07
612,63,1.625246989171908e-06
839,18,4.6435628262054515e-07
5995,1,2.5797571256696954e-08
5285,2,5.159514251339391e-08
1883,1,2.5797571256696954e-08
1985,5,1.2898785628348477e-07
1039,9,2.3217814131027257e-07
2269,1,2.5797571256696954e-08
3458,1,2.5797571256696954e-08
2861,1,2.5797571256696954e-08
91,10039,0.0002589818178459807
152,2599,6.704788769615538e-05
267,562,1.4498235046263688e-05
667,58,1.4962591328884232e-06
357,269,6.939546668051481e-06
317,339,8.745376656020267e-06
416,185,4.7725506824889365e-06
584,69,1.7800324167120898e-06
788,20,5.159514251339391e-07
2332,1,2.5797571256696954e-08
835,20,5.159514251339391e-07
3435,2,5.159514251339391e-08
9011,1,2.5797571256696954e-08
4985,1,2.5797571256696954e-08
1692,3,7.739271377009086e-08
2060,2,5.159514251339391e-08
1990,2,5.159514251339391e-08
261,584,1.506578161391102e-05
398,191,4.927336110029118e-06
808,32,8.255222802143025e-07
1067,10,2.5797571256696954e-07
956,17,4.385587113638482e-07
757,36,9.287125652410903e-07
1952,3,7.739271377009086e-08
3301,2,5.159514251339391e-08
1061,8,2.0638057005357563e-07
5176,1,2.5797571256696954e-08
2595,1,2.5797571256696954e-08
1645,2,5.159514251339391e-08
4856,1,2.5797571256696954e-08
2427,2,5.159514251339391e-08
489,124,3.1988988358304223e-06
625,45,1.160890706551363e-06
949,13,3.353684263370604e-07
1288,7,1.8058299879687866e-07
1439,5,1.2898785628348477e-07
3934,1,2.5797571256696954e-08
1523,4,1.0319028502678782e-07
2126,2,5.159514251339391e-08
2246,1,2.5797571256696954e-08
1819,2,5.159514251339391e-08
1603,3,7.739271377009086e-08
2947,1,2.5797571256696954e-08
2213,1,2.5797571256696954e-08
4774,1,2.5797571256696954e-08
2626,1,2.5797571256696954e-08
53,38181,0.0009849770681519463
45,55606,0.0014344997472998907
148,2755,7.107230881220011e-05
47,50007,0.0012900591458336445
484,120,3.0957085508036345e-06
1159,9,2.3217814131027257e-07
669,43,1.109295564037969e-06
394,206,5.3142996788795725e-06
531,80,2.0638057005357564e-06
572,57,1.4704615616317262e-06
619,61,1.5736518466585142e-06
1755,2,5.159514251339391e-08
972,15,3.869635688504543e-07
1394,6,1.5478542754018172e-07
5747,1,2.5797571256696954e-08
3194,2,5.159514251339391e-08
1748,5,1.2898785628348477e-07
1443,1,2.5797571256696954e-08
2688,2,5.159514251339391e-08
11269,1,2.5797571256696954e-08
1851,1,2.5797571256696954e-08
2236,1,2.5797571256696954e-08
2644,1,2.5797571256696954e-08
5445,1,2.5797571256696954e-08
169,1954,5.040845423558585e-05
751,26,6.707368526741208e-07
786,30,7.739271377009086e-07
1268,5,1.2898785628348477e-07
1384,7,1.8058299879687866e-07
1431,5,1.2898785628348477e-07
36384,1,2.5797571256696954e-08
1286,6,1.5478542754018172e-07
2431,2,5.159514251339391e-08
1243,6,1.5478542754018172e-07
3743,1,2.5797571256696954e-08
1827,2,5.159514251339391e-08
2159,1,2.5797571256696954e-08
8315,1,2.5797571256696954e-08
5702,1,2.5797571256696954e-08
273,517,1.3337344339712325e-05
758,27,6.965344239308177e-07
1511,5,1.2898785628348477e-07
1033,11,2.837732838236665e-07
1105,14,3.611659975937573e-07
1158,26,6.707368526741208e-07
1656,4,1.0319028502678782e-07
1205,7,1.8058299879687866e-07
3289,1,2.5797571256696954e-08
3720,1,2.5797571256696954e-08
4311,1,2.5797571256696954e-08
3096,1,2.5797571256696954e-08
1494,4,1.0319028502678782e-07
3872,1,2.5797571256696954e-08
1854,1,2.5797571256696954e-08
1467,2,5.159514251339391e-08
3002,1,2.5797571256696954e-08
7431,1,2.5797571256696954e-08
24,208669,0.005383153396563697
340,279,7.19752238061845e-06
456,133,3.4310769771406946e-06
458,128,3.30208912085721e-06
1147,12,3.0957085508036343e-07
739,34,8.771174227276964e-07
2859,1,2.5797571256696954e-08
1092,14,3.611659975937573e-07
1214,12,3.0957085508036343e-07
4743,1,2.5797571256696954e-08
1325,6,1.5478542754018172e-07
1836,2,5.159514251339391e-08
1704,4,1.0319028502678782e-07
5431,1,2.5797571256696954e-08
2218,1,2.5797571256696954e-08
2576,1,2.5797571256696954e-08
2692,1,2.5797571256696954e-08
6490,1,2.5797571256696954e-08
3894,1,2.5797571256696954e-08
2121,1,2.5797571256696954e-08
211,1084,2.7964567242259496e-05
469,138,3.5600648334241795e-06
1718,5,1.2898785628348477e-07
1326,7,1.8058299879687866e-07
1843,4,1.0319028502678782e-07
526,65,1.676842131685302e-06
2833,1,2.5797571256696954e-08
1587,3,7.739271377009086e-08
2203,1,2.5797571256696954e-08
2015,4,1.0319028502678782e-07
2545,1,2.5797571256696954e-08
2782,1,2.5797571256696954e-08
4912,2,5.159514251339391e-08
5030,1,2.5797571256696954e-08
2475,1,2.5797571256696954e-08
3376,1,2.5797571256696954e-08
